,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,movieId
479,0.096158825,0.1342395,0.1051927,0.10187849,0.098945856,0.09995954,0.116266735,0.12430803,0.12783554,0.11265456,0.12526049,0.09628115,0.162417,0.10510935,0.13582814,0.12825935,0.15322122,0.14041458,0.11073822,479
480,0.16749506,0.18525004,0.1745819,0.17332685,0.17253827,0.16530137,0.1796928,0.20531489,0.1969001,0.20985857,0.22204325,0.18741639,0.18661822,0.20429376,0.16462646,0.16884184,0.18323705,0.17012513,0.23622829,480
481,0.13803044,0.13031358,0.14875017,0.16811219,0.15223666,0.09711066,0.1279001,0.14665614,0.14476651,0.13162535,0.17233455,0.12781507,0.1210656,0.11246201,0.15384996,0.14409122,0.1684945,0.16397685,0.10947985,481
482,0.25576577,0.20694406,0.21643433,0.22452655,0.21564555,0.23711379,0.23777628,0.23529567,0.25751543,0.27487454,0.2592195,0.22940278,0.22243948,0.2227688,0.20996994,0.2443829,0.21484154,0.25654033,0.23754461,482
483,0.23879413,0.18908195,0.34335122,0.25008452,0.2547082,0.2593412,0.25546405,0.29362833,0.24803647,0.24173822,0.28382012,0.2589394,0.2635125,0.2789775,0.24613549,0.22302964,0.23366763,0.2302434,0.25980034,483
484,0.20258741,0.21153817,0.2746354,0.26235786,0.23780857,0.29814327,0.20833309,0.23729655,0.25091916,0.18727234,0.30576563,0.23074716,0.27285305,0.23862648,0.22649816,0.20515732,0.21275896,0.22984989,0.253434,484
485,0.24834302,0.22933362,0.2995015,0.29206917,0.24855736,0.26951787,0.25349054,0.26866353,0.26591712,0.29174888,0.33138627,0.28882235,0.3119344,0.27478543,0.2506374,0.23404847,0.22940464,0.27866605,0.3183729,485
486,0.2502826,0.24158183,0.2510243,0.27423775,0.3025922,0.26625082,0.25095928,0.31895924,0.28263062,0.29805738,0.2645339,0.2481892,0.28297818,0.28201512,0.27519566,0.26503265,0.25155413,0.3207121,0.27554512,486
487,0.189725,0.19295539,0.1933241,0.20264621,0.1875783,0.18561628,0.18865068,0.20748843,0.2258034,0.22085167,0.21284892,0.22630395,0.20607811,0.20023158,0.17667906,0.18781726,0.23202391,0.20053007,0.20092227,487
488,0.22300728,0.23710768,0.21378127,0.23771825,0.2092067,0.19928463,0.2119918,0.20513014,0.2011803,0.20697033,0.2608271,0.20284815,0.19684418,0.23627582,0.19522823,0.1934577,0.20903648,0.23894605,0.19690223,488
489,0.24939981,0.2549387,0.25826493,0.28465745,0.249962,0.26549885,0.2934884,0.30475435,0.2775717,0.25861165,0.2749688,0.25930217,0.31554884,0.29463196,0.26328593,0.23759864,0.25143695,0.25066838,0.254063,489
490,0.12870602,0.1259528,0.1300972,0.13448724,0.16357036,0.12568115,0.14714971,0.13344592,0.12912154,0.14466171,0.14307849,0.13331668,0.1156969,0.13435946,0.17350203,0.13375704,0.161019,0.14971486,0.12974414,490
491,0.07272003,0.0729836,0.09198767,0.057792835,0.07571692,0.053969823,0.06840238,0.060217302,0.07966014,0.10390444,0.056146562,0.059001993,0.061788842,0.060203042,0.08635374,0.103200324,0.1071148,0.08035288,0.069627374,491
492,0.057282884,0.059339758,0.059021737,0.06426716,0.058867823,0.056489777,0.10653743,0.10806728,0.09739645,0.0632095,0.09010792,0.0704549,0.060526647,0.0642238,0.057900187,0.071458876,0.1022129,0.09547742,0.061146922,492
493,0.1161169,0.085236445,0.10762698,0.13250539,0.094683625,0.0972501,0.10189467,0.13582657,0.097676784,0.12179319,0.101714395,0.12157749,0.10402897,0.097140945,0.09069638,0.085373044,0.08962102,0.097338706,0.09916004,493
494,0.17083469,0.16395889,0.17643441,0.17230213,0.20643103,0.19311292,0.18705797,0.1615959,0.21292125,0.2012487,0.23925102,0.16055861,0.18233246,0.16555393,0.18046224,0.20218329,0.16736603,0.16218518,0.20127235,494
495,0.04694039,0.028478172,0.01978663,-0.0,0.005936168,0.013856862,0.040540073,-0.0,-0.0,-0.0,0.035600055,0.001179874,0.023270916,-0.0,-0.0,0.014361668,0.04648826,0.037198927,-0.0,495
496,0.17685537,0.16657472,0.11584003,0.13699016,0.20017703,0.122444585,0.14158039,0.13095252,0.15144685,0.1612882,0.13441621,0.12219568,0.10326341,0.14157233,0.14946522,0.1349199,0.14274062,0.19310933,0.15893005,496
497,0.20926723,0.1625894,0.25382182,0.20769852,0.23098119,0.2332587,0.1855377,0.17715457,0.19339061,0.18951733,0.23053873,0.18543686,0.23107862,0.20094101,0.18026046,0.22029263,0.18084581,0.19658779,0.24803701,497
498,0.12748682,0.13197556,0.12758121,0.1658032,0.12376669,0.16491547,0.12426883,0.13128848,0.12750192,0.17900865,0.1451658,0.16806784,0.13135035,0.120908245,0.15153986,0.12719198,0.15060934,0.13362662,0.18279177,498
499,0.11565323,0.124950066,0.08149911,0.096941344,0.10370247,0.0905955,0.14180987,0.0962012,0.093072824,0.1420688,0.132251,0.09608272,0.10131651,0.09683054,0.097317904,0.0866437,0.09274186,0.14798908,0.09354731,499
500,0.18645771,0.19426712,0.21300822,0.22529322,0.17570019,0.16396588,0.19491301,0.19106416,0.18353495,0.1916686,0.17809735,0.18000211,0.2183354,0.17048968,0.17272216,0.17492436,0.1949882,0.2169318,0.20789286,500
501,0.25650612,0.27247366,0.24419266,0.23225908,0.2534003,0.20943135,0.23790818,0.28998435,0.24293569,0.25047368,0.2500428,0.23776752,0.23965378,0.2715001,0.27115196,0.25474647,0.24180461,0.27175406,0.23417604,501
502,-0.0,-0.0,0.034243498,0.038840044,-0.0,0.008271288,-0.0,0.02095535,0.011043321,-0.0,-0.0,-0.0,0.0070095286,0.034585927,0.016561273,-0.0,-0.0,-0.0,0.03026319,502
503,0.19646336,0.1942778,0.17931163,0.1883236,0.19879442,0.19531707,0.20156711,0.23080453,0.1790522,0.19644165,0.25890076,0.20749038,0.2365705,0.18694896,0.18127799,0.18709485,0.1884518,0.20177113,0.22197191,503
504,0.15169005,0.17645627,0.29366,0.2428919,0.16862735,0.2295852,0.18840823,0.23207304,0.21811788,0.2078935,0.28707436,0.19539957,0.25621286,0.19262569,0.1926946,0.20349169,0.17934766,0.2668298,0.29403535,504
505,0.21250315,0.24918996,0.33824924,0.29333392,0.20845166,0.2884551,0.24491629,0.23572241,0.2626016,0.17905964,0.3223899,0.23087095,0.33826253,0.23743339,0.28719443,0.17026871,0.21272014,0.22745617,0.30214542,505
506,0.3243898,0.2617596,0.28770062,0.2754941,0.2346714,0.33492783,0.19388874,0.34537366,0.26764914,0.2421894,0.39133972,0.2835637,0.35848197,0.33196762,0.25847498,0.21720758,0.22939974,0.25536388,0.32026035,506
507,0.26452282,0.22455084,0.36951464,0.3440756,0.20341246,0.3397366,0.22733785,0.3733073,0.3492884,0.2263864,0.36206472,0.27446985,0.39951864,0.27659106,0.24153972,0.2364384,0.2637115,0.29334596,0.30674544,507
508,0.27968478,0.316275,0.4012843,0.29517812,0.2598328,0.35971674,0.21316217,0.293409,0.23169541,0.19805552,0.38853952,0.21360803,0.43645397,0.35420674,0.22779019,0.18949157,0.23253064,0.204169,0.30206934,508
509,0.26895493,0.25620386,0.3049692,0.29158095,0.18270619,0.25670177,0.20511898,0.25573164,0.3014569,0.22984603,0.31448492,0.23212357,0.30689317,0.27250856,0.22963801,0.181718,0.279284,0.2784012,0.24321544,509
510,0.2412812,0.28030163,0.42745787,0.32574666,0.21432266,0.34569982,0.21401814,0.33067608,0.2147327,0.19133587,0.38461968,0.3175328,0.4651333,0.3821356,0.29293615,0.2444909,0.25116402,0.28576502,0.4579343,510
511,0.23781179,0.29026756,0.28508618,0.26676947,0.23428191,0.29198572,0.24091104,0.27742222,0.28562376,0.25174898,0.32714865,0.24428163,0.28554666,0.2476143,0.25911126,0.22097357,0.21635419,0.26427138,0.2734002,511
512,0.340992,0.2871553,0.34003666,0.35616848,0.19055963,0.31882802,0.1946214,0.3128086,0.29750314,0.20852904,0.3436728,0.2703518,0.35843292,0.25860432,0.20262142,0.2146249,0.18562219,0.23217359,0.33169776,512
513,0.18790439,0.22747168,0.28177038,0.26283693,0.21532992,0.26051694,0.23469375,0.29060736,0.23503047,0.21628232,0.26528507,0.23256162,0.263141,0.21736981,0.22737789,0.2439147,0.20752846,0.28303796,0.25431475,513
514,0.22362234,0.26439857,0.289278,0.33088955,0.19040304,0.32841346,0.23569785,0.25116795,0.26118305,0.22059362,0.35793948,0.24236582,0.313921,0.27553555,0.19777732,0.24678408,0.27089474,0.19393422,0.25462613,514
515,0.25172466,0.28207004,0.23991445,0.25612354,0.28785905,0.24373253,0.3067949,0.2658478,0.32790148,0.2635322,0.26891476,0.26050285,0.25002712,0.2817263,0.2643834,0.27550587,0.29476246,0.2620707,0.30986533,515
516,0.04297446,-0.0,-0.0,-0.0,0.0038936958,-0.0,0.026410494,-0.0,-0.0,-0.0,-0.0,0.019632708,0.02365854,-0.0,-0.0,-0.0,-0.0,0.022701208,0.02575798,516
517,0.14050028,0.106932335,0.11768431,0.13396779,0.12934348,0.112263516,0.1585084,0.13189055,0.14735192,0.13401859,0.16937341,0.14487982,0.12323176,0.14047097,0.13492426,0.16300128,0.1399453,0.15284988,0.14790645,517
518,0.18875994,0.17256272,0.17185499,0.1811159,0.18563525,0.15567748,0.19891736,0.18097103,0.1903038,0.23073342,0.18422449,0.20764022,0.1705686,0.21643244,0.17680143,0.17856072,0.21222062,0.18484794,0.19415525,518
519,0.13244398,0.12581009,0.12926927,0.17091021,0.15999606,0.12627393,0.124431856,0.15693524,0.1297831,0.15683283,0.17920803,0.12259899,0.12634309,0.14632381,0.16351168,0.15892738,0.11689235,0.14770773,0.1263968,519
520,0.255555,0.33990103,0.28774983,0.2556399,0.27803195,0.30214313,0.2871197,0.300453,0.2973643,0.22761005,0.3481173,0.28124925,0.37016353,0.3134947,0.28056714,0.20184787,0.2943259,0.28998554,0.39461607,520
521,0.21283159,0.21756475,0.22709966,0.23767209,0.23753233,0.22770466,0.28056943,0.24327461,0.22601688,0.23762868,0.27697682,0.26858816,0.26264796,0.2200923,0.2548539,0.23549615,0.2742894,0.24684015,0.2325759,521
522,0.24274482,0.28358907,0.2626072,0.28716475,0.24217977,0.30474204,0.24839306,0.24805684,0.25977647,0.29446617,0.3148765,0.26374012,0.31116307,0.28115633,0.26087466,0.22834845,0.26299003,0.230654,0.31330368,522
523,0.14287876,0.16855945,0.13225305,0.13514848,0.13236485,0.10743094,0.13001414,0.13540156,0.14421724,0.13711222,0.13860783,0.16737884,0.12817614,0.121708535,0.12442307,0.1539077,0.1655696,0.14975291,0.12274675,523
524,0.14812829,0.14489603,0.15072647,0.15314032,0.15813711,0.13224515,0.19503383,0.1829156,0.18524556,0.16374177,0.1664188,0.16470051,0.15524352,0.14784628,0.13712786,0.18719281,0.13769077,0.13894933,0.14569254,524
525,0.22607495,0.25564718,0.25768253,0.22805835,0.25383562,0.21582514,0.23541676,0.26511958,0.27526549,0.26105225,0.25382507,0.25635678,0.28849524,0.2555691,0.25168034,0.20891273,0.2425809,0.21351124,0.22125402,525
526,0.09642656,0.09183784,0.12962484,0.10058802,0.09635052,0.08187951,0.1025396,0.09430709,0.115228616,0.124903,0.13585684,0.10089398,0.101604,0.08818725,0.10034804,0.10118939,0.09739997,0.09107121,0.09470435,526
527,0.25363672,0.23526843,0.28476942,0.28280783,0.21856217,0.24126337,0.21814193,0.23885612,0.25003564,0.2248209,0.29726025,0.27436173,0.28728,0.2394346,0.22814918,0.20143086,0.24154404,0.24464941,0.3081376,527
528,0.13679203,0.15776938,0.19171096,0.13826774,0.14225546,0.12931111,0.16297916,0.1523988,0.19177832,0.15310048,0.15261294,0.14563462,0.19280408,0.14891891,0.17650692,0.12894829,0.15166913,0.14358886,0.17474978,528
529,0.07589455,0.06569204,0.06878949,0.07517973,0.06690746,0.07893579,0.11650931,0.07037083,0.07121792,0.070138,0.08157833,0.098615624,0.075333774,0.07042906,0.072477475,0.109602906,0.073454954,0.06843349,0.06994365,529
530,0.15420847,0.14900829,0.17869152,0.18789253,0.16320008,0.17806813,0.1756874,0.16504455,0.17542228,0.19104823,0.19096564,0.21476527,0.18407097,0.21268316,0.19272059,0.16303682,0.17165609,0.15826328,0.18116365,530
531,0.119437836,0.074809864,0.08041197,0.13747749,0.091986455,0.09439276,0.07655103,0.079232834,0.1405225,0.10664842,0.085111015,0.110928744,0.12731256,0.11024191,0.1253332,0.097570576,0.125623,0.07169097,0.082717076,531
532,0.2251387,0.21122462,0.21430396,0.2207814,0.27437302,0.23801567,0.2241784,0.22798708,0.25374508,0.26099244,0.22658408,0.22018915,0.26404604,0.26241076,0.22889179,0.2556103,0.25439948,0.25925782,0.21879934,532
533,0.20984967,0.2523199,0.3177094,0.29350653,0.23996232,0.32213542,0.24153954,0.28841478,0.2906798,0.23657219,0.2997596,0.24573241,0.32268864,0.24601339,0.25646725,0.23293689,0.27196446,0.22909522,0.30080718,533
534,0.20156977,0.22370662,0.22335637,0.20991927,0.19074892,0.20730896,0.24902555,0.25120875,0.23848176,0.25380498,0.22472844,0.20833872,0.26185694,0.21638434,0.20318963,0.20306142,0.22603945,0.20276703,0.21898991,534
535,-0.0,-0.0,0.023337986,-0.0,0.022298206,-0.0,-0.0,0.031241003,0.02505995,0.009133853,0.042869065,0.036628615,0.016523685,0.012806211,-0.0,-0.0,-0.0,0.02545489,0.017066132,535
536,0.16286749,0.18353139,0.15678762,0.14939515,0.15397434,0.16243911,0.18822986,0.15329573,0.1538454,0.17444135,0.19966213,0.14686742,0.19771388,0.14674589,0.18614908,0.17569794,0.15112156,0.19358376,0.1749175,536
537,0.11913226,0.1775974,0.16007316,0.16450489,0.17387494,0.12386838,0.1458005,0.1463961,0.13413018,0.16336973,0.14090559,0.1660592,0.13585447,0.12481238,0.12971184,0.11723748,0.1316816,0.116746426,0.13098052,537
538,0.13840334,0.14402121,0.13077249,0.17676848,0.15447932,0.13466792,0.16153623,0.1512325,0.16532834,0.18718217,0.15511763,0.15253018,0.12687796,0.15247463,0.14749056,0.13711168,0.17633651,0.17190489,0.13559328,538
539,-0.0,0.030087482,0.026513528,0.01143273,0.044039894,-0.0,-0.0,-0.0,-0.0,1.2982637e-05,0.018184591,0.023611967,-0.0,-0.0,0.02268112,0.044376444,-0.0,0.03962784,-0.0,539
540,0.25245008,0.18645303,0.2535823,0.25805214,0.22790173,0.2257826,0.24254635,0.233755,0.23231469,0.24493124,0.2674491,0.2761396,0.26210853,0.23297228,0.23716891,0.21143804,0.20497876,0.22905156,0.25559995,540
541,-0.0,0.043943476,0.017734561,0.043458316,-0.0,0.0021848902,0.004679024,0.009949576,0.038686287,-0.0,0.03545809,-0.0,0.0076726303,-0.0,-0.0,0.045307998,-0.0,0.049516294,0.019558344,541
542,0.21886289,0.16981049,0.20357864,0.18042175,0.17227577,0.18187377,0.22429551,0.21965078,0.21569683,0.18478888,0.19511564,0.18578383,0.20252796,0.18362841,0.21025084,0.16817679,0.19906244,0.1865208,0.21195646,542
543,0.1685081,0.19759369,0.1806983,0.1781444,0.22483207,0.1847867,0.20518363,0.22106451,0.18443015,0.22186567,0.218937,0.18665583,0.20841894,0.19188362,0.18169282,0.16549322,0.19389322,0.17865767,0.19008648,543
544,-0.0,-0.0,0.045083094,-0.0,0.0011123046,-0.0,0.04130462,-0.0,-0.0,0.024755586,0.021834757,-0.0,0.041368295,0.03914031,-0.0,-0.0,0.0153811835,-0.0,-0.0,544
545,0.2461695,0.23780768,0.2758017,0.27053627,0.26125377,0.27136907,0.24649487,0.264002,0.28350502,0.2519917,0.27864993,0.24796422,0.30208996,0.24248207,0.24338558,0.22767587,0.30452743,0.23591153,0.2669141,545
546,0.21683505,0.24407564,0.3447044,0.29556566,0.17984542,0.3100237,0.16269234,0.27387175,0.26822728,0.23832707,0.3084953,0.21294181,0.3663533,0.24162267,0.28053924,0.1879086,0.22728689,0.20502135,0.34218138,546
547,0.12262835,0.1257562,0.085992135,0.097949065,0.09455734,0.068350755,0.13903354,0.1343885,0.10774678,0.0979531,0.09974679,0.095115215,0.122696,0.11752502,0.09407695,0.08919528,0.118794605,0.12046175,0.08143646,547
548,0.18259473,0.17947565,0.1693503,0.18635686,0.18361712,0.17216703,0.18213801,0.17527916,0.23892835,0.19117166,0.20719512,0.17869619,0.2184622,0.20980586,0.21416603,0.16852105,0.20841725,0.1758369,0.18525177,548
549,0.19278291,0.21489348,0.2575194,0.27031264,0.21131568,0.22207919,0.21042185,0.2679556,0.21378656,0.22158827,0.2654256,0.2246004,0.30613756,0.20410399,0.21334006,0.20611818,0.21233644,0.19602692,0.28226575,549
550,0.111553036,0.104926474,0.14055775,0.13242993,0.10558967,0.097081766,0.13792238,0.1439801,0.105403244,0.10236606,0.13051821,0.1078796,0.15910842,0.11433982,0.15376452,0.101557605,0.101960905,0.10948928,0.11002565,550
551,0.30088174,0.24817248,0.30638483,0.24450314,0.23571126,0.28541592,0.29952204,0.26762575,0.28102556,0.30829093,0.28949875,0.2325789,0.28663254,0.2559912,0.2487921,0.23693475,0.2513752,0.24509887,0.31858075,551
552,0.18179242,0.19731408,0.23808298,0.18538876,0.19263384,0.1996991,0.17627011,0.20278177,0.1957655,0.21944039,0.21235949,0.18215996,0.20918453,0.17967303,0.19226323,0.17519088,0.19388184,0.21577916,0.1928567,552
553,0.20284745,0.20107135,0.18767378,0.22116883,0.23243093,0.1867822,0.19063725,0.19620149,0.21042548,0.21506111,0.22988038,0.2392314,0.19771427,0.24377039,0.20505826,0.18610239,0.23860091,0.19085152,0.20903073,553
554,0.24263681,0.25146332,0.20965189,0.19532986,0.2019346,0.21863824,0.19600184,0.1966999,0.22270603,0.21979675,0.19450802,0.20336272,0.20168538,0.24597685,0.19604763,0.19185373,0.20146392,0.19011359,0.17955947,554
555,0.16337025,0.20356126,0.1574668,0.15544675,0.19212581,0.14777829,0.14880927,0.18047482,0.1536262,0.15662037,0.20228632,0.15159976,0.20243023,0.14955387,0.17806895,0.18168487,0.15168425,0.16105047,0.16879903,555
556,0.2425394,0.21240832,0.17554662,0.18090118,0.19750112,0.16473506,0.22698693,0.19249243,0.22321887,0.20766318,0.19947894,0.19153531,0.17628045,0.18567294,0.2163154,0.1862811,0.19312476,0.19058985,0.19576189,556
557,0.23589538,0.14287682,0.1290413,0.13215393,0.14276636,0.111674994,0.14043507,0.14555332,0.17876062,0.19102615,0.18951243,0.15906206,0.13168952,0.17257625,0.14912137,0.15150502,0.18532073,0.14885971,0.20356251,557
558,0.24685974,0.33393225,0.30027574,0.25559092,0.3076877,0.31387582,0.2994228,0.26832843,0.2466967,0.25660792,0.26940894,0.2827804,0.32147303,0.2943022,0.2818744,0.2771696,0.2581404,0.24213138,0.29519454,558
559,0.22460762,0.21401967,0.21926938,0.20236994,0.17877266,0.1981057,0.1767097,0.24258001,0.18003486,0.18675452,0.25004342,0.18149069,0.2173047,0.1920415,0.19497177,0.20201367,0.17690998,0.18506493,0.24407402,559
560,0.23199731,0.1859932,0.24191426,0.26629186,0.22525977,0.18121344,0.2555708,0.27034795,0.27719536,0.21990222,0.24785067,0.24661088,0.22484685,0.23651046,0.22889607,0.21445973,0.25874034,0.20462286,0.20467855,560
561,0.2524542,0.2743341,0.28193638,0.25672632,0.28823477,0.26708987,0.25618064,0.26172453,0.27180928,0.27800283,0.2878808,0.26127616,0.25866887,0.2519931,0.2629192,0.25251818,0.30473962,0.24197719,0.26973492,561
562,0.119991764,0.1572863,0.10996432,0.13528545,0.12172012,0.14767711,0.123866834,0.120854236,0.13659528,0.12744808,0.12611184,0.119160116,0.1278072,0.16435762,0.113013625,0.1449842,0.12034215,0.16150415,0.15455288,562
563,0.27688548,0.27159253,0.2498411,0.23371394,0.24867228,0.21660435,0.26167744,0.24543497,0.25370055,0.25043657,0.2509042,0.24152379,0.23997585,0.28517452,0.24577324,0.23056413,0.29068542,0.23849674,0.2855167,563
564,0.15123793,0.15360898,0.1531647,0.17083094,0.19862676,0.18572769,0.19017763,0.18808426,0.19880767,0.16584618,0.17994879,0.16397275,0.21432836,0.17634232,0.15658683,0.14837863,0.19932087,0.20095655,0.17660233,564
565,0.19905822,0.18141167,0.14478931,0.18369228,0.14663719,0.13741726,0.15382826,0.20457755,0.15333585,0.1749468,0.18490161,0.153823,0.1487799,0.1470784,0.15176973,0.1655748,0.14531614,0.1451239,0.16386358,565
566,0.13259421,0.15514845,0.111185305,0.11047512,0.15545551,0.121705756,0.15980998,0.11192193,0.12472971,0.114266016,0.16516486,0.11293515,0.1597214,0.11074203,0.10889731,0.104464024,0.11166042,0.106182806,0.11742444,566
567,0.11977582,0.10941387,0.1544595,0.10419716,0.11181301,0.103092626,0.10438941,0.118437015,0.13139173,0.1280019,0.114078924,0.10893395,0.11213652,0.14593999,0.10621295,0.12588596,0.15492369,0.11929235,0.15559213,567
568,0.20099123,0.19923112,0.19950584,0.22333983,0.19813721,0.20338833,0.20992887,0.21631564,0.2601362,0.2050506,0.2297019,0.2273085,0.2081835,0.19280128,0.20145495,0.17922851,0.24812171,0.17574759,0.20322248,568
569,0.17811741,0.18129748,0.1833872,0.20030728,0.20601177,0.19321556,0.19798714,0.18697931,0.18509385,0.22559722,0.23296951,0.1773937,0.18752122,0.18885809,0.1710675,0.19192126,0.22226015,0.1866355,0.18899268,569
570,0.19128801,0.15869209,0.19792952,0.16326447,0.20418903,0.19833666,0.16218367,0.16830075,0.1575231,0.16562316,0.17502077,0.16115874,0.17346744,0.16113232,0.18723954,0.17821273,0.15453942,0.15604126,0.2029219,570
571,0.044098224,0.025777541,0.022760477,0.048030812,0.025024714,0.035256866,0.05599342,0.035704195,0.026273027,0.02760281,0.025995985,0.031124664,0.035908896,0.025162831,0.025862316,0.06316806,0.055195272,0.02568057,0.038975883,571
572,0.22577785,0.2589225,0.23274451,0.23504305,0.2283963,0.19430394,0.22145236,0.21796119,0.22563101,0.23513532,0.23486693,0.2163235,0.21532185,0.21260302,0.27344748,0.20460524,0.26066452,0.22431487,0.24181704,572
573,0.047651805,0.04120897,0.043162532,0.047196586,0.060956944,0.08787387,0.042227577,0.08576814,0.044669516,0.0850286,0.088612035,0.05937183,0.07766746,0.04177298,0.045496494,0.069034815,0.046114758,0.042948388,0.08654855,573
574,0.1373548,0.1350929,0.19148302,0.17914326,0.18893923,0.16681412,0.14577582,0.18612044,0.16423953,0.17356063,0.20912682,0.16842596,0.21619897,0.15887542,0.14469984,0.1623035,0.153275,0.1393933,0.17302111,574
575,0.069179974,0.067101724,0.06252233,0.08829375,0.06545163,0.096008584,0.058772426,0.075317524,0.10113911,0.06559184,0.09408458,0.0750636,0.08371499,0.058474943,0.06757015,0.06009706,0.06099052,0.05797511,0.10876166,575
576,0.24303596,0.25124088,0.2839541,0.2501808,0.24913986,0.24569185,0.23638962,0.28466246,0.24151918,0.26855844,0.25559422,0.26994914,0.2553811,0.23185354,0.22846358,0.2557756,0.25246215,0.2450968,0.27603573,576
577,0.23545101,0.25883588,0.2517727,0.2341136,0.26794854,0.27228993,0.22928101,0.26150778,0.23843476,0.27665088,0.26034895,0.23763919,0.25628337,0.24346788,0.23552595,0.20714402,0.27105233,0.21135575,0.29682326,577
578,0.2373395,0.20266469,0.22156249,0.21871422,0.19850747,0.20259878,0.22716609,0.23720533,0.2107838,0.21520217,0.23555747,0.21109818,0.24237292,0.23121953,0.20174405,0.21006577,0.20386949,0.19362779,0.2176302,578
579,0.11641068,0.14333352,0.121778205,0.11677188,0.1255905,0.1388938,0.12002018,0.16222587,0.13727367,0.1703786,0.12561148,0.11991449,0.16915023,0.13635677,0.14124273,0.114280574,0.14482014,0.11516267,0.12220604,579
580,0.21316724,0.20924723,0.22164695,0.22062811,0.20301326,0.2316035,0.21495488,0.21648127,0.24308823,0.2544541,0.23674358,0.21527126,0.27683616,0.2043174,0.25791198,0.22871028,0.21155597,0.20346843,0.26515657,580
581,0.25106972,0.24664673,0.2597766,0.25772455,0.31067008,0.24680586,0.26482478,0.26084206,0.29471585,0.28248107,0.27503395,0.25454006,0.2610325,0.27097195,0.25130302,0.24919023,0.2682215,0.2626416,0.28378454,581
582,0.17696364,0.22783251,0.19011205,0.1913484,0.18125816,0.16647421,0.2231569,0.2218583,0.17240854,0.18280923,0.18596227,0.17699647,0.18789396,0.18403967,0.16609755,0.22230528,0.22112148,0.21299006,0.18446104,582
583,0.15435484,0.11583542,0.16245745,0.13500312,0.1013974,0.1498868,0.16212294,0.10611488,0.107708074,0.14442793,0.117376186,0.109937154,0.10445014,0.09774609,0.10041836,0.100917295,0.09918614,0.13838463,0.105662785,583
584,0.17931497,0.18655722,0.25335577,0.21919248,0.16327576,0.24653955,0.19951141,0.21970654,0.17746317,0.17500395,0.22292334,0.23847204,0.2447251,0.19066654,0.20426583,0.17627957,0.18756774,0.17424431,0.19599353,584
585,0.33225238,0.315986,0.31751242,0.35638887,0.30059117,0.30989444,0.2920714,0.31168437,0.3152288,0.28904638,0.33805677,0.32469025,0.3001736,0.2961783,0.28672644,0.29924035,0.28652793,0.2864354,0.2893205,585
586,0.11403206,0.13377845,0.12341292,0.117967546,0.11604737,0.10754198,0.11364385,0.13148378,0.113079526,0.12639266,0.12293186,0.13659546,0.13049993,0.11212489,0.11496407,0.15613167,0.13692713,0.124255255,0.12128936,586
587,0.21210043,0.20515086,0.23168316,0.24145876,0.20532142,0.20837831,0.18991631,0.253982,0.19891389,0.20387805,0.23791294,0.20735304,0.26260453,0.21170864,0.19518603,0.21342437,0.19638138,0.2484445,0.27181035,587
588,0.12694944,0.12602706,0.14586882,0.16092901,0.11734498,0.13407546,0.13989876,0.17616045,0.1351899,0.17236991,0.14951338,0.12144354,0.11265212,0.15228777,0.111100696,0.1103723,0.16053256,0.12305347,0.14402066,588
589,0.08319416,0.085763596,0.093523435,0.08606957,0.082501546,0.078466065,0.08291617,0.1317009,0.082501456,0.09222063,0.08969043,0.097557,0.09274209,0.08915912,0.124137014,0.111290626,0.11177138,0.121531144,0.097776175,589
590,0.2209975,0.23986909,0.21288326,0.2623472,0.21838778,0.21640213,0.2220565,0.22397037,0.2287586,0.2524905,0.2605197,0.22422527,0.22499883,0.2185536,0.25183848,0.2510576,0.20505726,0.23138358,0.21649152,590
591,0.13531618,0.15825409,0.12285631,0.14029472,0.16122738,0.12369302,0.13408561,0.13287668,0.13250571,0.1749368,0.14677733,0.13999781,0.16415568,0.18259157,0.12709117,0.120352216,0.122486785,0.16739106,0.14077802,591
592,0.20654197,0.30619207,0.30400229,0.27221695,0.2594366,0.2625891,0.19585264,0.31813458,0.29960606,0.1988011,0.31162518,0.24060544,0.35539672,0.26515934,0.26634613,0.24020346,0.3027813,0.22967769,0.30288753,592
593,0.25961557,0.25054568,0.24820323,0.26399863,0.26252908,0.23415719,0.2631188,0.28580806,0.2741973,0.2780797,0.29467124,0.27707744,0.2638663,0.26609975,0.27493972,0.26360127,0.2578134,0.30021214,0.28166696,593
594,0.16544268,0.19046953,0.3227813,0.27729332,0.18246332,0.34132203,0.18155234,0.2802771,0.19112048,0.223529,0.2973752,0.24672875,0.40341574,0.22920783,0.22139968,0.17836788,0.232966,0.18930145,0.32638365,594
595,0.18776044,0.20731546,0.22221611,0.26467645,0.19196586,0.18535334,0.18011262,0.23876423,0.2563558,0.18783666,0.2413344,0.20177445,0.2800796,0.19589594,0.25929153,0.17746103,0.21697742,0.18729515,0.23376393,595
596,0.3039172,0.31718433,0.2653287,0.34216315,0.32183522,0.30556768,0.29427287,0.31499356,0.33941188,0.34048185,0.30609497,0.2990289,0.2808633,0.3074884,0.2843509,0.27589682,0.299499,0.28174248,0.29028013,596
597,0.21141088,0.18219875,0.21176077,0.2278551,0.19670627,0.22692399,0.21420856,0.19973949,0.19926572,0.2044772,0.25175953,0.21537396,0.20467302,0.20698942,0.23082346,0.20312646,0.19159809,0.21354486,0.26309592,597
