,0,1,2,3,4,5,6,7,8,9,movieId
949,0.66651,0.57290816,0.18140936,-0.23032601,-0.016138159,0.18352485,-0.5984065,-0.21590689,0.28004363,0.63003486,949
950,0.6308163,0.45373896,0.15307932,-0.14943464,0.057694837,0.16912366,-0.5052988,-0.27445218,0.33738375,0.6568364,950
951,0.7082182,0.5277866,0.17709485,-0.16955563,-0.01926111,0.17673005,-0.5017991,-0.29073697,0.2492474,0.7130565,951
952,0.59903264,0.50662786,0.1639326,-0.11916385,-0.056603838,0.10575072,-0.46078336,-0.26626095,0.35651103,0.62293136,952
953,0.46102807,0.45369658,0.05804719,-0.11576887,0.007079134,0.1779089,-0.54580545,-0.28446195,0.24204394,0.62441415,953
954,0.45117202,0.28273186,0.1262634,-0.16879718,-0.039997995,0.15627094,-0.30383372,-0.14854388,0.21117344,0.420694,954
955,0.5625219,0.4212811,0.2327433,-0.10611638,-0.029718705,0.11102045,-0.47360572,-0.23715611,0.34471294,0.6279788,955
956,0.5454781,0.4764157,0.092492536,-0.13129313,0.005248085,0.20119725,-0.46437132,-0.19870923,0.32711315,0.6436045,956
957,0.7446199,0.45687813,0.11267998,-0.23501082,-0.22205712,0.12602389,-0.59648895,-0.19973524,0.29009748,0.644774,957
958,0.6133873,0.54385084,0.1220354,-0.12883735,-0.1439769,0.23588881,-0.5155813,-0.23494981,0.3877401,0.5877296,958
959,0.5389811,0.48158142,0.17142718,-0.16447851,-0.0060612536,0.20181511,-0.52262056,-0.24250552,0.30709684,0.6606103,959
960,0.63056815,0.56352496,0.25453302,-0.2389657,-0.0800489,0.17878018,-0.60724247,-0.2726535,0.3487297,0.61069614,960
961,0.6530957,0.49329206,0.20626691,-0.21821733,-0.07537381,0.19640979,-0.5108654,-0.27977508,0.36797437,0.72109616,961
962,0.600664,0.5241283,0.18786466,-0.14793196,0.013756241,0.13846813,-0.4789115,-0.3365788,0.27489978,0.7032017,962
963,0.30925477,0.35098243,0.13574657,-0.10352802,0.0010927751,0.07195209,-0.3580103,-0.14793658,0.16829339,0.4211136,963
964,0.6581431,0.4716806,0.17811054,-0.19517012,-0.16782624,0.16819203,-0.5389935,-0.19769661,0.26013237,0.6139094,964
965,0.6356545,0.566822,0.16373746,-0.20656379,-0.1378067,0.21196385,-0.43698826,-0.23626697,0.3560729,0.6361408,965
966,0.5960308,0.48636174,0.10607769,-0.08451847,-0.09173765,0.18304433,-0.5297971,-0.28253308,0.32676995,0.67622906,966
967,0.3835728,0.32795888,0.1258494,-0.10312387,0.015990982,0.13697724,-0.34455666,-0.17438234,0.16795662,0.4486095,967
968,0.64863914,0.5390212,0.12945254,-0.17070019,-0.027352069,0.21969149,-0.438443,-0.2860464,0.25483677,0.6164316,968
969,0.72725177,0.7152314,0.11967807,-0.22209446,-0.28882235,0.21310331,-0.49678472,-0.10255484,0.28747955,0.55245245,969
970,0.5458408,0.50198907,0.20477918,-0.2075503,-0.06101688,0.09243416,-0.4516444,-0.26184455,0.22044647,0.5778626,970
971,0.693382,0.55133754,0.2335757,-0.25179753,-0.09309334,0.20192778,-0.53504187,-0.20102485,0.35396954,0.7348012,971
972,0.6094407,0.4256051,0.21802917,-0.15130861,-0.018730365,0.21757211,-0.4927669,-0.2430701,0.30614915,0.63106585,972
973,0.60791874,0.35664883,0.3155211,-0.17961618,-0.20545673,0.16863565,-0.53812134,-0.22464225,0.39771515,0.6259888,973
974,0.52276176,0.48325416,0.13532653,-0.10490659,-0.06569889,0.22059934,-0.54432786,-0.2080128,0.3109975,0.6434352,974
975,0.72765344,0.52745074,0.20088595,-0.15881746,-0.12834975,0.15758392,-0.51670146,-0.29511335,0.25479215,0.66547436,975
976,0.5373793,0.42523485,0.1002949,-0.06515663,-0.016118273,0.26136738,-0.53806305,-0.28195184,0.32665354,0.6568178,976
977,0.59902936,0.5237445,0.19590724,-0.049449842,-0.18213414,0.09887363,-0.5567152,-0.19081905,0.36752674,0.700462,977
978,0.50983524,0.3247646,0.07517152,-0.1204645,-0.087241665,0.20897442,-0.44815606,-0.24442236,0.31684116,0.55253756,978
979,0.5142164,0.39837435,0.17893906,-0.15449266,-0.0035189835,0.18203272,-0.50730944,-0.31618384,0.2543854,0.5765728,979
980,0.6720813,0.5124186,0.13860188,-0.21447532,-0.08106858,0.13377519,-0.5614085,-0.14744966,0.27823827,0.68031967,980
981,0.5329783,0.46329606,0.21326841,-0.18130402,-0.12223637,0.1503203,-0.49803054,-0.25902107,0.34409368,0.63619256,981
982,0.55395406,0.46193802,0.09825047,-0.10248356,-0.1213274,0.12925981,-0.5707239,-0.26674667,0.3876143,0.7403073,982
983,0.5618197,0.5121578,0.16250765,-0.12538055,-0.014287374,0.19037384,-0.5931116,-0.27932286,0.3196773,0.5938168,983
984,0.5932787,0.44092318,0.21817417,-0.08470474,-0.07742085,0.23362814,-0.50276095,-0.2597551,0.31992722,0.5776637,984
985,0.47880742,0.35934624,0.05192676,-0.11129599,0.027602073,0.14745638,-0.37510768,-0.21052645,0.21520582,0.4681411,985
986,0.6252227,0.54530185,0.1430897,-0.17048305,-0.0097436365,0.18053085,-0.45565605,-0.22721808,0.26493612,0.6463845,986
987,0.6826347,0.5350732,0.14794935,-0.2267922,-0.1677027,0.1700491,-0.56369436,-0.23412591,0.3014228,0.65032923,987
988,0.63988423,0.43999568,0.16660716,-0.15850022,-0.065299615,0.16088022,-0.4648391,-0.24261944,0.2787795,0.63790387,988
989,0.48503694,0.38236576,0.13749847,-0.05189463,-0.05554519,0.17185143,-0.45437887,-0.26808915,0.40044165,0.47464085,989
990,0.6890777,0.677143,0.29263726,-0.18555593,-0.26842234,0.25436535,-0.5192386,-0.058393084,0.34231034,0.5541329,990
991,0.560626,0.53233004,0.08910114,-0.12060963,-0.09113846,0.21814144,-0.4354097,-0.28865483,0.35650712,0.6226418,991
992,0.6434124,0.51140225,0.12933905,-0.14220314,-0.086847425,0.19419236,-0.47280842,-0.257631,0.16417386,0.6166386,992
993,0.4956649,0.42713687,0.12230401,-0.13325801,-0.021909399,0.18710722,-0.46843514,-0.29072344,0.34627187,0.5547681,993
994,0.6554701,0.45550108,0.13764332,-0.13160966,-0.057339787,0.23315975,-0.5865646,-0.27197847,0.28167808,0.6184786,994
995,0.65812486,0.3597926,0.24705486,-0.20815355,-0.093649544,0.16265374,-0.50020945,-0.19416918,0.4110716,0.59241253,995
996,0.5924433,0.5366157,0.2226606,-0.17377703,-0.09420895,0.21519145,-0.4374966,-0.07336745,0.31838852,0.46438298,996
997,0.7146236,0.5075847,0.16926563,-0.21312317,-0.086450085,0.23658872,-0.47212154,-0.253301,0.28708535,0.5808436,997
998,0.6076473,0.49691844,0.16566199,-0.24471442,-0.07914091,0.1882285,-0.48796356,-0.22419934,0.33102956,0.5592363,998
999,0.5879453,0.5125159,0.13215315,-0.18741521,-0.026546469,0.19416976,-0.49731252,-0.23357937,0.28266487,0.52433914,999
1000,0.5775701,0.43524742,0.16160734,-0.16530702,-0.048285414,0.22622515,-0.4671593,-0.19291335,0.28351197,0.4968048,1000
1001,0.6626463,0.58421475,0.13828298,-0.12292805,-0.08592826,0.17783578,-0.47703052,-0.22276999,0.3508311,0.6651386,1001
1002,0.6240766,0.5787906,0.24192838,-0.15047492,-0.10129985,0.19310652,-0.5002806,-0.19534895,0.3249024,0.6939366,1002
1003,0.41137555,0.29867822,0.1647393,-0.059617672,-0.05199116,0.07032523,-0.3224121,-0.23372431,0.29465932,0.44265547,1003
1004,0.35465676,0.2916046,0.02565262,-0.15649922,-0.0278959,0.071213216,-0.25355938,-0.13571347,0.16682847,0.33268613,1004
1005,0.5857965,0.572543,0.15323754,-0.16215883,-0.0969546,0.1655299,-0.5061001,-0.30885306,0.2764324,0.56815785,1005
1006,0.23686996,0.16529097,0.0028808718,-0.01819865,0.039661676,0.15436767,-0.31043926,-0.19807938,0.11275878,0.37137005,1006
1007,0.14088096,0.07917857,0.017365282,-0.036918033,0.061501563,0.07579749,-0.22531699,-0.10819739,0.106482305,0.1963987,1007
1008,0.1369226,0.075357355,0.060451936,0.0072576865,-0.030302834,0.020908136,-0.05633216,-0.0048774704,0.07046821,0.109599836,1008
1009,0.5137795,0.40623567,0.10795269,-0.11337747,-0.11039266,0.150283,-0.43579358,-0.23504719,0.3243313,0.48550114,1009
1010,0.50856555,0.4536249,0.16858335,-0.15448432,-0.03544041,0.14529842,-0.5212921,-0.17285122,0.25142536,0.569878,1010
1011,-0.013746811,-0.0020268196,-0.005624983,-0.032667108,-0.036578372,-0.012156764,0.011724107,0.0059997006,0.013503998,0.028819906,1011
1012,0.17472002,0.1213638,0.015177582,0.012631572,0.064159736,0.0966426,-0.1633246,-0.11794557,0.086400576,0.22358751,1012
1013,0.13729216,0.07346889,0.037538633,-0.060604174,0.017289862,-0.0036591126,-0.06828922,-0.0066514383,0.06512975,0.09240064,1013
1014,0.012646564,0.016296642,-0.03581105,-0.011245059,-0.004836174,0.007930606,-0.034905493,-0.046303842,-0.019162016,-0.003444664,1014
1015,0.072618015,-0.007047485,0.035629205,-0.02831475,-0.014759207,0.040845204,-0.06415143,0.02025858,-0.0067358892,0.060402952,1015
1016,0.36404142,0.33332476,0.120419145,-0.095768474,0.046396866,0.06534099,-0.4146027,-0.16245514,0.27773637,0.3915922,1016
1017,0.02091568,-0.0068369755,0.00035301095,-0.0107943285,0.014842117,-0.037148356,-0.045175396,0.013029477,-0.012818009,-0.0044955667,1017
1018,0.27056763,0.17861967,0.09847151,-0.056367848,0.009566038,0.008428528,-0.28017005,-0.10562186,0.11386053,0.25921604,1018
1019,0.16907236,0.17604946,-0.00995278,-0.05477373,0.026027596,0.063519046,-0.1526815,-0.046707463,0.13701497,0.2169342,1019
1020,-0.030708266,0.0118667595,-0.026294613,-0.044284202,0.034974728,0.0132123865,-0.010412417,-0.0028112307,-0.030662024,0.03172482,1020
1021,0.32175708,0.22842436,0.073588334,-0.015880335,0.01596914,0.12079158,-0.31267253,-0.23572844,0.22229396,0.4441584,1021
1022,0.5555204,0.50470865,0.09045422,-0.1369264,-0.03557262,0.07018457,-0.5077157,-0.2900344,0.23193525,0.5519118,1022
1023,0.3908184,0.3297428,0.101978935,-0.12787521,-0.085705966,0.186128,-0.3509169,-0.14159964,0.23105215,0.40555263,1023
1024,0.045828722,0.09384444,0.0034720364,0.025086362,0.021305926,0.03186997,-0.09253468,-0.05587157,0.02015561,0.011695,1024
1025,0.067063965,0.018032944,0.033853244,-0.018630514,-0.00814939,0.026909363,-0.065532744,-0.06836745,0.0025886132,0.022372082,1025
1026,0.29131398,0.22519541,0.1078536,-0.04806904,-0.06287307,0.071034215,-0.192929,-0.07472685,0.13530502,0.20768125,1026
1027,0.555536,0.41157827,0.13105229,-0.17611982,-0.12272223,0.1903718,-0.53545177,-0.22956444,0.31593406,0.53832495,1027
1028,0.23699653,0.3176462,-0.02046769,-0.04424273,0.034214493,0.12630665,-0.2536638,-0.19147089,0.13195075,0.35624924,1028
1029,0.16145141,0.09472297,0.0706382,-0.007833857,-0.015467374,0.10043185,-0.10993009,-0.051078238,0.13365115,0.16436367,1029
1030,0.30175924,0.32274735,0.11264653,-0.04747991,0.00018198673,0.084387146,-0.34849715,-0.14527175,0.19922894,0.4397556,1030
1031,0.5468941,0.5315829,0.123536736,-0.16587403,-0.009521423,0.1986609,-0.44118732,-0.25770384,0.33447647,0.51998943,1031
1032,0.4928109,0.4959459,0.06353086,-0.14875552,0.013848797,0.21101312,-0.4921874,-0.20594157,0.22654788,0.62611115,1032
1033,0.5272738,0.4547926,0.16343579,-0.13126713,-0.019879455,0.073901206,-0.4788477,-0.2424078,0.2870461,0.58489627,1033
1034,0.40154666,0.4026132,0.099041566,-0.08983575,-0.030823845,0.18360788,-0.34350628,-0.1991936,0.16713625,0.41768625,1034
1035,0.5122078,0.4578916,0.15432404,-0.24191879,-0.038244948,0.13043557,-0.4638418,-0.24055085,0.20697321,0.49134406,1035
1036,0.563958,0.41412947,0.17678262,-0.17640498,-0.06550978,0.14504986,-0.45178863,-0.2596152,0.22367725,0.5515142,1036
1037,0.27335334,0.1939052,0.0023088206,-0.054197498,0.054469094,0.09410181,-0.24709871,-0.2475717,0.10072689,0.3852603,1037
1038,0.62190616,0.44025105,0.1870771,-0.23779225,-0.118179865,0.11713067,-0.56027466,-0.2781289,0.2722634,0.63483435,1038
1039,0.19179682,0.13059956,0.05225759,-0.0505613,0.014011709,0.041812327,-0.0940281,-0.02201075,0.038391337,0.18108574,1039
1040,0.06105434,0.07617786,0.038351215,0.010220716,-0.023523666,0.027542489,-0.1739173,-0.07611173,0.06868785,0.17186807,1040
1041,0.38132763,0.4242014,-0.011890533,-0.03758637,0.036547147,0.11309481,-0.34004796,-0.22915868,0.22564808,0.4784437,1041
1042,0.4761899,0.39891592,0.102941215,-0.17144628,0.012738594,0.18387271,-0.5091116,-0.28888574,0.32341295,0.65775305,1042
1043,0.13335551,0.17754862,0.0072268415,-0.015290823,0.03957754,0.02244121,-0.27270773,-0.14028093,0.20453413,0.25454265,1043
1044,0.5901124,0.7053007,0.20624125,-0.3193728,-0.13090657,0.1838685,-0.4707074,-0.15981282,0.3199645,0.535491,1044
1045,0.6815522,0.6040694,0.18255876,-0.1948912,-0.084048316,0.1350872,-0.47230995,-0.28914908,0.3531076,0.63299495,1045
1046,0.743321,0.58839613,0.14880648,-0.27930132,-0.10255984,0.17074406,-0.49608603,-0.20480376,0.3524564,0.62955207,1046
1047,0.5054065,0.47152475,0.09669492,-0.10914934,-0.032888126,0.17644219,-0.3913585,-0.22844906,0.26370627,0.46823177,1047
1048,0.5131416,0.4533242,0.2259013,-0.11813223,-0.090917975,0.24299856,-0.40707317,-0.22080527,0.2789353,0.5506198,1048
1049,0.18878238,0.116472624,0.021011567,-0.035516582,-0.01642065,0.11922554,-0.14607774,-0.11364543,0.07887626,0.21406789,1049
1050,0.3922063,0.28507775,0.13509278,-0.035572514,-0.01950103,0.16330004,-0.29752147,-0.15339619,0.19275376,0.38417596,1050
1051,0.48097503,0.5009497,0.053422324,-0.19699165,0.05574549,0.1879699,-0.4305828,-0.26074302,0.26353675,0.57427347,1051
1052,0.5283456,0.45133713,0.14723971,-0.11404636,-0.070122354,0.16351591,-0.46890554,-0.22187166,0.18424316,0.45884788,1052
1053,0.6352818,0.4872478,0.14157785,-0.1588671,-0.045662105,0.11325942,-0.39876068,-0.13056023,0.32518432,0.44555178,1053
1054,0.4880676,0.3643952,0.17203653,-0.16000862,-0.10923445,0.10245836,-0.4005187,-0.19447422,0.30785027,0.4405514,1054
1055,0.4757316,0.4894758,0.085313246,-0.1762897,-0.014291919,0.1639408,-0.42889524,-0.25600854,0.25560725,0.5429139,1055
1056,0.4733156,0.38646105,0.060337774,-0.10855515,-0.028961523,0.17412299,-0.4188114,-0.2035418,0.24208072,0.40308243,1056
1057,0.6548599,0.56545866,0.16195638,-0.20001698,-0.20210646,0.21268888,-0.4042473,-0.18525662,0.34121573,0.529072,1057
1058,0.50528383,0.37731454,0.10732205,-0.1034981,0.011010866,0.13735773,-0.42727897,-0.19204162,0.36208838,0.52182823,1058
1059,0.58459723,0.6051844,0.07777474,-0.13231514,-0.054186482,0.21253091,-0.44660732,-0.17700401,0.2887402,0.4975432,1059
1060,0.48294622,0.28229228,0.09537823,-0.12057659,-0.13464382,0.16679087,-0.34864867,-0.17468226,0.35649583,0.50008154,1060
1061,0.5162411,0.4235861,0.1621582,-0.10525706,-0.061096843,0.11286068,-0.5282485,-0.2063616,0.2800961,0.4606703,1061
1062,0.4346225,0.36176243,0.14380918,-0.14014696,-0.06974681,0.16534969,-0.37711483,-0.20203143,0.20129827,0.43251386,1062
1063,0.47399276,0.49176195,0.10441032,-0.14174883,-0.06167218,0.1708189,-0.4366594,-0.25340816,0.26732153,0.46561718,1063
1064,0.30306596,0.31038448,0.08084037,-0.096228644,-0.036539957,0.086644754,-0.3022852,-0.111750774,0.093934484,0.29280624,1064
1065,0.16347228,0.04619551,-0.020277675,0.041487265,0.021533454,0.06441776,-0.08412261,-0.13419068,0.116485536,0.114622846,1065
1066,0.44272748,0.3634072,0.111295514,-0.10524648,-0.0056187343,0.16958436,-0.3722312,-0.19094369,0.2056057,0.45187366,1066
1067,0.5765149,0.59685373,0.14711986,-0.2557694,-0.078494966,0.21169227,-0.49796814,-0.24056861,0.25655484,0.6406105,1067
1068,0.39634368,0.39538145,0.06596318,-0.13123539,0.010074752,0.118417315,-0.40811086,-0.16452159,0.17450966,0.48111856,1068
1069,0.12257329,0.12783916,0.0066869343,-0.0030999607,-0.013075925,0.10912443,-0.13163911,-0.1258133,0.12214276,0.21128605,1069
1070,0.38300303,0.3340052,0.051250994,-0.08221264,0.009421244,0.15526056,-0.40253365,-0.1831499,0.17036434,0.39160943,1070
1071,0.35791948,0.45422593,0.15660504,-0.1073632,-0.0864076,0.22964239,-0.38856032,-0.26273316,0.26275378,0.51608217,1071
1072,0.4966081,0.3856422,0.09776867,-0.1428218,-0.05163546,0.100360736,-0.3561956,-0.19098683,0.22473986,0.46149656,1072
1073,0.5649626,0.54538274,0.102583386,-0.19096076,-0.024861574,0.1401649,-0.47807872,-0.23748253,0.3290463,0.4740497,1073
1074,0.6223218,0.502441,0.160965,-0.16008726,-0.10161535,0.14487047,-0.42967743,-0.30178005,0.42523313,0.62038714,1074
1075,0.3455667,0.29161227,0.099866,-0.116564766,-0.05878851,0.112386286,-0.34035316,-0.1636279,0.24303295,0.4417245,1075
1076,0.5823388,0.4753065,0.09061614,-0.15422274,-0.035748597,0.2080102,-0.513164,-0.2372147,0.33150655,0.55287635,1076
1077,0.3167221,0.20581248,0.035411768,-0.073872924,-0.016709138,0.16188109,-0.3465847,-0.22130919,0.1779961,0.46517742,1077
1078,-0.04710671,0.0356164,-0.018364705,0.02910215,-0.034844946,0.0085919015,-0.017084219,-0.023305787,-0.009392906,0.006531667,1078
1079,0.39304286,0.27708498,0.026859326,-0.095900774,0.032612566,0.110486634,-0.37406692,-0.23164134,0.2785885,0.44772142,1079
1080,0.21671717,0.2053885,0.07123369,-0.11052351,0.04119905,0.05160636,-0.24303699,-0.15921389,0.21104896,0.34833756,1080
1081,0.5160272,0.53196764,0.15251733,-0.13833126,-0.004374094,0.25482854,-0.4359828,-0.23713994,0.22429885,0.4774748,1081
1082,0.38197672,0.2555038,0.113754265,-0.13482063,0.049064387,0.13015188,-0.3569227,-0.28919086,0.21944647,0.4900485,1082
1083,0.5283782,0.29396623,0.016210034,-0.118564166,-0.037517067,0.09634901,-0.44519982,-0.24887684,0.22123305,0.53901714,1083
1084,0.6068547,0.5044896,0.19601679,-0.17454422,-0.06058635,0.18229505,-0.47530013,-0.25381094,0.3267864,0.6568993,1084
1085,0.36440152,0.4339194,0.15447253,-0.18300335,-0.07488264,0.08479467,-0.34021303,-0.10628407,0.17659931,0.35732552,1085
1086,0.684684,0.5943615,0.20846078,-0.09197793,-0.06683677,0.18324186,-0.6245601,-0.24028103,0.3734799,0.7058025,1086
1087,0.19574049,0.12205685,0.08393876,-0.0721992,-0.041517213,0.023273196,-0.127427,-0.0640882,0.06869432,0.16969919,1087
1088,0.047348235,0.028029803,0.036650863,-0.013697792,0.023956846,-0.01643791,0.014564168,0.010110401,-0.0072593465,-0.01044289,1088
1089,0.34439722,0.38683197,0.041264135,-0.17428695,0.01011363,0.07248424,-0.36004996,-0.13858482,0.1601772,0.362966,1089
1090,0.19422112,0.14584073,0.031891357,-0.060423274,0.046557836,0.11628332,-0.22176206,-0.1615222,0.12658393,0.29489675,1090
1091,0.47196162,0.39950517,0.20108254,-0.12838161,-0.06581508,0.104268305,-0.48983586,-0.18365546,0.21438934,0.4741398,1091
1092,0.20972905,0.21566693,0.08639995,-0.1330089,-0.002236902,0.07017127,-0.17122401,-0.19449921,0.1714312,0.32189775,1092
1093,0.40468568,0.16036496,0.09797796,-0.11524479,0.0032277221,0.16714981,-0.31295028,-0.195366,0.20933716,0.51740843,1093
1094,0.34239954,0.27632204,0.12616038,-0.055958014,-0.05098155,0.07497937,-0.26996,-0.15037929,0.17869288,0.35457036,1094
1095,0.026365284,-0.022574723,-0.020371616,0.0005361065,0.040868927,0.0023369305,-0.041486215,0.021837536,0.009523798,-0.04103749,1095
1096,0.34750655,0.37011883,0.089673005,-0.101869084,0.021062672,0.13123603,-0.3834653,-0.16421288,0.21438119,0.39435175,1096
1097,0.008620204,0.07143865,0.038514957,0.035590187,-0.037075166,0.044585526,-0.0605148,-0.010595707,0.056380987,0.10390666,1097
1098,0.076974355,0.009806782,0.0045028483,0.022421345,-0.04316271,0.036848675,-0.086284146,0.00036964516,0.0580505,0.025968669,1098
1099,0.23351565,0.18833695,0.05699166,-0.0092669055,-0.021631852,0.106435806,-0.22874027,-0.21604317,0.14412944,0.28466633,1099
1100,0.60981745,0.5069443,0.20662406,-0.14237933,-0.062255904,0.15937957,-0.50122815,-0.25236332,0.24194375,0.61653256,1100
1101,0.13884014,0.074136786,0.08204403,-0.101898,0.048781298,0.09154491,-0.10081713,-0.006677669,0.04790606,0.10890809,1101
1102,0.43048158,0.29681674,0.10700957,-0.17298725,-0.086348265,0.10427274,-0.32849008,-0.081498295,0.21612401,0.36176592,1102
1103,0.3627783,0.22926922,0.092887804,-0.02598176,-0.011758387,0.055151682,-0.33131364,-0.118931904,0.12552427,0.32028806,1103
1104,0.3053663,0.26267466,0.071417704,-0.041750133,0.05138863,0.15370287,-0.3302285,-0.30456355,0.18616045,0.51636356,1104
1105,0.40814498,0.38363463,0.16810836,-0.15209922,-0.010433241,0.113881014,-0.4184149,-0.12649119,0.18486047,0.49179164,1105
1106,0.11261205,0.11381577,0.0004558594,-0.037852142,-0.006951926,0.028157469,-0.1427856,-0.058114044,0.03998763,0.18103102,1106
1107,0.06138819,0.03393088,0.04279955,-0.028245684,-0.03160725,0.027710252,-0.060151637,-0.038709182,-0.021820016,0.073203094,1107
1108,0.5448799,0.45893878,0.12394674,-0.22914718,-0.038906608,0.11738374,-0.47786126,-0.22068551,0.328181,0.5590786,1108
1109,0.5373583,0.3790721,0.10831293,-0.07303338,0.052543245,0.16762817,-0.38641453,-0.21657279,0.33306396,0.46715623,1109
1110,0.22734143,0.12360753,0.040448304,-0.008180408,-0.00017684896,0.050384935,-0.21955973,-0.13871084,0.16540605,0.23675647,1110
1111,0.6928592,0.4978503,0.09823049,-0.2156291,-0.017140595,0.19324349,-0.56067103,-0.21198459,0.40535155,0.63495606,1111
1112,0.3466354,0.32122576,0.09239518,-0.040022653,0.050647315,0.1397952,-0.34511468,-0.19584663,0.26978487,0.4591707,1112
1113,0.5591881,0.5043408,0.108651035,-0.16295238,-0.03816732,0.19194874,-0.49095657,-0.18030027,0.27889544,0.59320915,1113
1114,0.18500713,0.16966139,0.054761738,-0.017899683,-0.0368751,-0.011013759,-0.11886485,-0.03237123,0.07381007,0.20080675,1114
1115,0.4436773,0.4138968,0.1680702,-0.07377945,-0.07601112,0.19360195,-0.39384583,-0.21337745,0.28487143,0.56823343,1115
1116,-0.018879915,-0.03819547,0.04800639,-0.0022286773,-0.04663477,0.039018128,0.023099292,-0.038032424,0.009063851,-0.029750014,1116
1117,0.38405657,0.30072853,0.09432046,-0.14529216,-0.059617672,0.09138541,-0.41285834,-0.17320687,0.19745246,0.4025386,1117
1118,0.04032929,0.0207497,0.024593737,-0.016761221,0.033171687,-0.004748285,0.017844472,-0.0018072128,-0.04796449,-0.037294567,1118
1119,0.4379679,0.34993005,0.16291437,-0.06414475,-0.056010265,0.16521193,-0.36593345,-0.20135304,0.19690923,0.4542579,1119
1120,0.25621596,0.23337924,0.08799587,-0.07993509,0.028096417,0.09037697,-0.28298253,-0.1332904,0.18562454,0.30217794,1120
1121,0.3088023,0.32985756,0.07737941,-0.1100199,0.0006326329,0.06194502,-0.35744613,-0.1068247,0.25542143,0.39559066,1121
1122,0.44729364,0.438995,0.13539453,-0.1402342,-0.053626474,0.108507216,-0.44235823,-0.15266073,0.2183693,0.61265796,1122
1123,0.07288726,0.05504994,0.04003751,-0.009592737,0.0021948982,0.08161847,-0.12055822,-0.066618495,0.055833764,0.12008959,1123
1124,0.6454007,0.51024646,0.13792163,-0.13847737,-0.14646183,0.17568703,-0.4726367,-0.16039383,0.24692929,0.60187316,1124
1125,0.33159876,0.22274515,0.055551276,-0.04664358,-0.07763175,0.14253704,-0.21114862,-0.07806454,0.08479783,0.33761394,1125
1126,0.21623352,0.17372347,0.045175888,-0.091823146,-0.006766458,0.05497147,-0.17202969,-0.08969966,0.18338376,0.25746337,1126
1127,0.26442152,0.23954369,0.13605878,-0.053834572,0.035223786,0.12783626,-0.28628874,-0.1576674,0.10892322,0.30250487,1127
1128,0.15868215,0.14736982,0.02957201,-0.053567804,0.022263246,0.038853124,-0.20933022,-0.18343288,0.1502215,0.3464109,1128
1129,0.5098073,0.41005677,0.18922235,-0.20385292,0.043690786,0.20715015,-0.49502409,-0.26783273,0.27767947,0.58127505,1129
1130,0.12908784,0.12592344,0.013566914,0.014173719,-0.0157297,0.066093,-0.09335768,0.007502204,0.07094697,0.14456847,1130
1131,0.5085718,0.46200928,0.19420795,-0.16167086,-0.040373757,0.15404192,-0.36392218,-0.1241256,0.2341129,0.5010498,1131
1132,0.50576365,0.358254,0.09746174,-0.11400032,-0.01234183,0.107603095,-0.44964704,-0.21526703,0.25783268,0.5157424,1132
1133,0.47341993,0.4210943,0.13226768,-0.10754514,-0.058949772,0.18249609,-0.4787065,-0.20964403,0.20106816,0.5728737,1133
1134,0.21461196,0.16823722,0.077511616,-0.023844576,0.034410972,0.10510173,-0.3209186,-0.20756698,0.21580517,0.41838306,1134
1135,0.44508022,0.4616206,0.23875059,-0.11530609,-0.03750089,0.13057373,-0.49171284,-0.12635303,0.18331543,0.458994,1135
1136,0.19022046,0.23787679,0.037119687,-0.077918924,-0.03401237,0.06282423,-0.2864382,-0.15957776,0.18496133,0.2669683,1136
1137,0.50995296,0.4457815,0.074261054,-0.107400425,3.0815463e-06,0.14630131,-0.34550226,-0.12760007,0.21679275,0.48187774,1137
1138,0.16954021,0.159578,0.013010166,-0.07068699,-0.03045854,0.08191698,-0.18715209,-0.13235769,0.098390244,0.23647195,1138
1139,0.047294706,0.037248515,0.015467257,-0.058440153,0.050929725,0.017339047,-0.059579477,-0.06731286,0.024442961,0.031079493,1139
1140,0.13757245,0.16448446,0.07154287,-0.113112025,-0.017137274,-0.010645157,-0.12233454,-0.12256694,0.16170336,0.3033962,1140
1141,0.091393955,0.14415783,0.04324639,-0.040034246,-0.030123165,0.056678765,-0.082628,-0.0800565,0.08492157,0.15084778,1141
1142,-0.022990871,-0.02708447,-0.03371743,0.007909216,0.012958836,-0.026096119,0.031346027,-0.040622495,-0.03305012,0.046176437,1142
1143,0.27803364,0.17880914,0.057146825,-0.062331602,0.00648078,0.12203955,-0.30329973,-0.22328608,0.20925997,0.4221699,1143
1144,0.3089102,0.25135857,0.06535008,-0.013751802,0.084034,0.117448226,-0.3261008,-0.225926,0.28207034,0.38727272,1144
1145,0.34714147,0.2884285,0.08486427,-0.07683053,-0.053817853,0.15256625,-0.25551894,-0.096256666,0.15713838,0.35130927,1145
1146,0.631779,0.38842732,0.18734029,-0.18926358,-0.09712151,0.24031705,-0.4553389,-0.2850144,0.373331,0.58990324,1146
1147,0.18220627,0.16757357,0.04113371,-0.07552598,0.032065608,0.021173976,-0.083415836,-0.03582862,0.06473987,0.14600955,1147
1148,0.44382566,0.2795066,0.14616811,-0.11342294,-0.031569034,0.06527931,-0.37235007,-0.14163879,0.20110205,0.36876446,1148
1149,0.15282728,0.2258992,-0.027071467,0.041548464,0.08320847,0.084793985,-0.15424745,-0.16883866,0.05646428,0.27689835,1149
